"Page: 76  March 12, 2015"
""
"L.100 Domestic Nonfinancial Sectors 1"
"Billions of dollars; amounts outstanding end of period, not seasonally adjusted                                                                                                                                                   "
""
"","2010","2011","2012","2013","2014","2013","2013","2014","2014","2014","2014","",
"Description","","","","","","Q3","Q4","Q1","Q2","Q3","Q4","",
"Domestic nonfinancial sectors; total financial assets","   75012.8","   76264.6","   81339.3","   89579.8","   93807.0","   86967.4","   89579.8","   90473.9","   92124.5","   92143.6","   93807.0","    1",
"Federal government; U.S. official reserve assets","      95.1","     110.9","     114.2","     109.8","     100.6","     112.6","     109.8","     109.3","     110.1","     103.7","     100.6","    2",
"Domestic nonfinancial sectors; private foreign deposits; asset","     107.9","      92.2","      85.1","     139.1","     141.7","     125.9","     139.1","     126.3","     136.7","     142.1","     141.7","    3",
"Domestic nonfinancial sectors; checkable deposits and currency; asset","    1636.8","    1751.4","    1932.1","    2218.7","    2484.3","    1959.2","    2218.7","    2212.3","    2293.5","    2330.7","    2484.3","    4",
"Domestic nonfinancial sectors; total time and savings deposits; asset","    7598.3","    8002.1","    8446.1","    8721.2","    9240.8","    8663.4","    8721.2","    8905.9","    8931.7","    9034.8","    9240.8","    5",
"Domestic nonfinancial sectors; money market mutual fund shares; asset","    1855.0","    1808.9","    1828.2","    1900.6","    1924.6","    1837.2","    1900.6","    1843.5","    1810.1","    1847.1","    1924.6","    6",
"Domestic nonfinancial sectors; security repurchase agreements; asset","     137.8","     133.4","     135.5","     138.6","     145.2","     141.9","     138.6","     143.6","     145.2","     144.2","     145.2","    7",
"Domestic nonfinancial sectors; credit market instruments; asset","    7631.3","    7051.4","    6988.5","    6713.7","    6298.2","    6722.6","    6713.7","    6552.5","    6383.1","    6331.2","    6298.2","    8",
"Domestic nonfinancial sectors; commercial paper; asset","     191.8","     177.7","     161.7","     128.1","     114.6","     137.6","     128.1","     124.7","     116.1","     113.3","     114.6","    9",
"Domestic nonfinancial sectors; Treasury securities, including U.S. savings bonds; asset","    1816.1","    1359.8","    1625.0","    1628.0","    1399.5","    1656.5","    1628.0","    1577.7","    1401.8","    1397.9","    1399.5","   10",
"Domestic nonfinancial sectors; agency- and GSE-backed securities; asset","    1014.6","     853.1","     671.6","     602.8","     475.6","     600.3","     602.8","     508.2","     508.9","     481.5","     475.6","   11",
