"Page: 84  March 12, 2015"
""
"L.108 Domestic Financial Sectors 1"
"Billions of dollars; amounts outstanding end of period, not seasonally adjusted                                                                                                                                                   "
""
"","2010","2011","2012","2013","2014","2013","2013","2014","2014","2014","2014","",
"Description","","","","","","Q3","Q4","Q1","Q2","Q3","Q4","",
"Financial business; total financial assets","   69502.9","   71077.2","   75220.4","   81074.0","   85034.0","   79528.0","   81074.0","   82122.6","   83516.8","   83976.6","   85034.0","    1",
"Monetary authority; U.S. official reserve assets","      37.0","      36.8","      35.8","      34.6","      32.0","      35.0","      34.6","      34.8","      34.9","      33.2","      32.0","    2",
"Monetary authority; SDR certificates issued by federal government; asset","       5.2","       5.2","       5.2","       5.2","       5.2","       5.2","       5.2","       5.2","       5.2","       5.2","       5.2","    3",
"Monetary authority; Treasury currency; asset","      43.5","      44.2","      44.8","      45.5","      46.3","      45.3","      45.5","      45.7","      46.0","      46.2","      46.3","    4",
"Money market mutual funds; private foreign deposits; asset","     105.9","      42.9","      43.3","      33.7","      24.1","      36.3","      33.7","      19.4","      26.7","      23.2","      24.1","    5",
"Financial business; net interbank transactions; asset","    1019.6","    1622.6","    1561.7","    2321.8","    2453.2","    2294.2","    2321.8","    2508.6","    2520.4","    2602.0","    2453.2","    6",
"Financial business; checkable deposits and currency; asset","     327.1","     364.3","     374.4","     371.5","     377.4","     385.7","     371.5","     344.2","     358.0","     381.4","     377.4","    7",
"Financial business; total time and savings deposits; asset","     641.6","     594.5","     624.2","     706.5","     711.2","     706.5","     706.5","     708.5","     712.1","     738.9","     711.2","    8",
"Financial business; money market mutual fund shares; asset","     830.6","     759.3","     724.5","     665.8","     645.1","     690.7","     665.8","     635.4","     598.3","     603.3","     645.1","    9",
"Financial business; federal funds and security repurchase agreements; asset","    2623.8","    2741.6","    3113.6","    2739.1","    2732.3","    2832.1","    2739.1","    2713.1","    2806.8","    2739.5","    2732.3","   10",
"Financial business; credit market instruments; asset","   36288.0","   37283.8","   38556.1","   40235.3","   42150.9","   39649.6","   40235.3","   40572.6","   41072.9","   41544.4","   42150.9","   11",
"Financial business; open market paper; asset","     763.7","     688.9","     688.0","     721.8","     711.0","     749.7","     721.8","     761.0","     772.2","     763.6","     711.0","   12",
"Financial business; Treasury securities; asset","    3086.6","    4064.1","    4372.4","    4905.4","    5426.9","    4645.6","    4905.4","    5061.3","    5130.1","    5289.4","    5426.9","   13",
